minute_id,id,text,sentence,word_count,is_valid,confidence_score
h-tk-20192020-56-4,38,Deze motie,Deze motie is voorgesteld door het lid Van Meenen.,2,True,85
h-tk-20192020-56-4,39,353 (31497),Zij krijgt nr. 353 (31497).,4,True,100
h-tk-20192020-56-4,40,het regeerakkoord,"We hebben volgens mij in het regeerakkoord een doelstelling afgesproken, namelijk om zo veel mogelijk naar een collectieve financiering te gaan en echt een voorziening te maken van de scholen die juist de meest kwetsbare leerlingen onderwijs geven.",2,True,90
h-tk-20192020-56-4,41,Eén motie,Eén motie van mijn hand.,2,True,80
h-tk-20192020-56-4,42,het Thuiszitterspact,"constaterende dat het Thuiszitterspact als doel heeft gehad dat er in 2020 geen enkel kind langer dan drie maanden thuiszit en dat dit doel niet gehaald is, waarbij er in 2020 zelfs meer kinderen drie maanden of langer thuiszitten dan het jaar daarvoor;",2,True,85
h-tk-20192020-56-4,43,Deze motie,Deze motie is voorgesteld door het lid Rudmer Heerema.,2,True,85
h-tk-20192020-56-4,44,354 (31497),Zij krijgt nr. 354 (31497).,4,True,100
h-tk-20192020-56-4,45,dit VAO,Ik dank de Kamer voor de inbreng tijdens dit VAO.,2,True,85
h-tk-20192020-56-4,46,twee moties,"Om u moverende redenen heeft u hem gevrijwaard van de aanwezigheid hier, maar er zijn wel twee moties ingediend die hem raken.",2,True,70
h-tk-20192020-56-4,47,349,Dat gaat om de motie op stuk nr. 349 van mevrouw Westerveld en de heer Kwint en de motie op stuk nr. 352 van de heer Van Meenen.,1,True,95
h-tk-20192020-56-4,48,352,Dat gaat om de motie op stuk nr. 349 van mevrouw Westerveld en de heer Kwint en de motie op stuk nr. 352 van de heer Van Meenen.,1,True,95
h-tk-20192020-56-4,49,346,"Allereerst de motie op stuk nr. 346, die ik even zie in het verlengde van de motie die de heer Van Meenen heeft ingediend op stuk nr. 351.",1,True,95
h-tk-20192020-56-4,50,351,"Allereerst de motie op stuk nr. 346, die ik even zie in het verlengde van de motie die de heer Van Meenen heeft ingediend op stuk nr. 351.",1,True,95
h-tk-20192020-56-4,51,het onderwerp thuiszitters,"Dat raakt een oordeel over de periode die we vóór de zomer gaan afsluiten, waar in de vorige kabinetsperiode twee ministers en een staatssecretaris, maar ook de PO-Raad, de VO-raad, Ingrado en de VNG, kortom een hele groep mensen die betrokken is bij het onderwerp thuiszitters, de afspraak heeft gemaakt eraan te werken om in de zomer van 2020 te zorgen dat geen kind meer langer dan drie maanden thuiszit.",3,False,40
h-tk-20192020-56-4,52,351,"De heer Van Meenen vraagt daar ook om in de motie op stuk nr. 351, samen met mevrouw Westerveld.",1,True,95
h-tk-20192020-56-4,53,346,"Ik ontraad dus de motie op stuk nr. 346, zonder een gram af te doen aan de inzet die we hebben, en ik geef de motie op stuk nr. 351 oordeel Kamer.",1,True,95
h-tk-20192020-56-4,54,351,"Ik ontraad dus de motie op stuk nr. 346, zonder een gram af te doen aan de inzet die we hebben, en ik geef de motie op stuk nr. 351 oordeel Kamer.",1,True,95
h-tk-20192020-56-4,55,346,De motie op stuk nr. 346 wordt ontraden.,1,True,95
h-tk-20192020-56-4,56,351,De motie op stuk nr. 351 is oordeel Kamer.,1,True,95
h-tk-20192020-56-4,57,het pact,"Hij vindt dat ik, conform het pact, door moet gaan met het halveren van het aantal thuiszitters, volgens de definitie waarvan ik heb gezegd dat ik die echt niet voldoende vind.",2,True,85
h-tk-20192020-56-4,58,351,"Vandaar dat ik volmondig ja zeg tegen de motie op stuk nr. 351, terwijl ik tegen de motie op stuk nr. 346 zeg: het is eigenlijk een beetje ouwe hap, dus dat moeten we niet op deze manier doen.",1,True,95
h-tk-20192020-56-4,59,346,"Vandaar dat ik volmondig ja zeg tegen de motie op stuk nr. 351, terwijl ik tegen de motie op stuk nr. 346 zeg: het is eigenlijk een beetje ouwe hap, dus dat moeten we niet op deze manier doen.",1,True,95
h-tk-20192020-56-4,60,347,"Dan de tweede motie, de motie op stuk nr. 347 van mevrouw Westerveld en de heer Kwint.",1,True,95
h-tk-20192020-56-4,61,347,De motie op stuk nr. 347 krijgt oordeel Kamer.,1,True,95
h-tk-20192020-56-4,62,348,Dan de motie op stuk nr. 348 van mevrouw Westerveld en de heer Kwint.,1,True,95
h-tk-20192020-56-4,63,Het initiatief Samen naar School-klassen,Het initiatief Samen naar School-klassen is inderdaad een heel mooi initiatief.,5,False,30
h-tk-20192020-56-4,64,348,De motie op stuk nr. 348 krijgt oordeel Kamer.,1,True,95
h-tk-20192020-56-4,65,349,Dan de motie op stuk nr. 349.,1,True,95
h-tk-20192020-56-4,66,349,Dat gaat dan om de moties op de stukken nrs. 349 en 352.,1,True,95
h-tk-20192020-56-4,67,352,Dat gaat dan om de moties op de stukken nrs. 349 en 352.,1,True,95
h-tk-20192020-56-4,68,349,Ik heb nog een opmerking over de motie op stuk nr. 349.,1,True,95
h-tk-20192020-56-4,69,350,Volgens mij zijn we nu bij de motie op stuk nr. 350.,1,True,95
h-tk-20192020-56-4,70,350,"Ja, de motie op stuk nr. 350.",1,True,95
h-tk-20192020-56-4,71,de dossiers,"Het tweede dictum betreft het verzoek om de dossiers die er nu liggen, ook weer op te pakken.",2,False,40
h-tk-20192020-56-4,72,350,De motie op stuk nr. 350 krijgt oordeel Kamer.,1,True,95
h-tk-20192020-56-4,73,351,Dan de motie op stuk nr. 351.,1,True,95
h-tk-20192020-56-4,74,352,In de motie op stuk nr. 352 vraagt de heer Van Meenen om ...,1,True,95
h-tk-20192020-56-4,75,353,Ik moet zeggen dat het om de motie op stuk nr. 353 gaat.,1,True,95
h-tk-20192020-56-4,76,353,De motie op stuk nr. 353 krijgt oordeel Kamer.,1,True,95
h-tk-20192020-56-4,77,354,Dan de motie op stuk nr. 354 van de heer Heerema.,1,True,95
h-tk-20192020-56-4,78,de motie,Ik heb de motie nog niet in handen gekregen.,2,True,85
h-tk-20192020-56-4,79,het wetsvoorstel,Allereerst het wetsvoorstel.,2,True,75
h-tk-20192020-56-4,80,354,De motie op stuk nr. 354 wordt ontraden.,1,True,95
h-tk-20192020-56-4,81,het,Ik had gevraagd om het voor de zomer ter consultatie aan te bieden.,1,True,80
h-tk-20192020-56-4,82,het VAO Onderwijs en zorg,Daarmee zijn wij aan het eind gekomen van het VAO Onderwijs en zorg.,5,True,85
h-tk-20192020-56-4,83,de moties,De stemmingen over de moties zullen na het reces plaatsvinden.,2,False,40
h-tk-20192020-17-6,1,35300-XVI,"Aan de orde is de voortzetting van de behandeling van: het wetsvoorstel Vaststelling van de begrotingsstaten van het Ministerie van Volksgezondheid, Welzijn en Sport (XVI) voor het jaar 2020 (35300-XVI).",1,True,95
h-tk-20192020-17-6,2,dit zorgstelsel,Hij zegt zelf: dit zorgstelsel is te ingewikkeld en we moeten het veranderen.,2,False,40
h-tk-20192020-17-6,3,het regeerakkoord,"Is de afspraak uit het regeerakkoord dat dit zorgstelsel, dit marktstelsel, heilig is nu eindelijk overboord?",2,True,85
h-tk-20192020-17-6,4,een brief,Minister De Jonge stuurde twee weken geleden een brief naar 3.000 zorgverleners die de zorg eerder hebben verlaten.,2,True,80
h-tk-20192020-17-6,5,de Wet BIG II,"Ondertussen kwam minister Bruins met een voorstel, de Wet BIG II, dat mensen juist heel kwaad maakte.",4,True,90
h-tk-20192020-17-6,6,deze wet,"In deze begroting wordt zelfs nog 5 miljoen euro uitgetrokken voor de uitvoering van deze wet, de wet die niemand wil en die inmiddels ook alweer is ingetrokken.",2,True,85
h-tk-20192020-17-6,7,deze begroting,"In deze begroting wordt zelfs nog 5 miljoen euro uitgetrokken voor de uitvoering van deze wet, de wet die niemand wil en die inmiddels ook alweer is ingetrokken.",2,True,90
h-tk-20192020-17-6,8,het voorstel dat de SP hierover doet,Steunt de regering het voorstel dat de SP hierover doet?,7,True,75
h-tk-20192020-17-6,9,een voorstel ingediend om volgend jaar 40 miljoen extra vrij te maken voor de ouderenzorg,Ik had het er net over met de heer Slootweg: de SP heeft een voorstel ingediend om volgend jaar 40 miljoen extra vrij te maken voor de ouderenzorg.,15,True,85
h-tk-20192020-17-6,10,het onderzoek van Maurice de Hond,"Ook onder CDA-kiezers is het aantal voorstanders groter dan het aantal tegenstanders, zo blijkt uit het onderzoek van Maurice de Hond dat wij hebben laten doen.",6,True,90
h-tk-20192020-17-6,11,het plan van de SP,"Wat zou nou het effect zijn van het plan van de SP waarbij mensen vanaf anderhalf tot twee keer modaal meer gaan betalen, zoals blijkt uit de berekeningen van het Centraal Planbureau?",5,True,80
h-tk-20192020-17-6,12,de berekeningen van het Centraal Planbureau,"Wat zou nou het effect zijn van het plan van de SP waarbij mensen vanaf anderhalf tot twee keer modaal meer gaan betalen, zoals blijkt uit de berekeningen van het Centraal Planbureau?",6,True,90
h-tk-20192020-17-6,13,dit voorstel,Je ziet dat dat in dit voorstel niet gebeurt: driekwart van de Nederlanders gaat erop vooruit.,2,True,85
h-tk-20192020-17-6,14,dit voorstel,Beide zaken pakken wij met dit voorstel aan.,2,True,85
h-tk-20192020-17-6,15,een artikel dat volgens mij vandaag in NRC stond,"Ik zou de heer Hijink graag willen verwijzen naar een artikel dat volgens mij vandaag in NRC stond, over een voorbeeld van slimme zorg.",9,True,85
h-tk-20192020-17-6,16,een brief van de minister,Afgelopen vrijdag ontvingen wij een brief van de minister waarin hij laat weten dat het wetsvoorstel winstuitkering door ziekenhuizen wordt ingetrokken.,5,True,80
h-tk-20192020-17-6,17,het wetsvoorstel winstuitkering door ziekenhuizen,Afgelopen vrijdag ontvingen wij een brief van de minister waarin hij laat weten dat het wetsvoorstel winstuitkering door ziekenhuizen wordt ingetrokken.,5,True,90
h-tk-20192020-17-6,18,een amendement,Ik heb daar ook een amendement over ingediend.,2,True,85
h-tk-20192020-17-6,19,het actieprogramma Langer Thuis,Vorige maand stonden we hier ook te debatteren met de minister over de voortgang van het actieprogramma Langer Thuis.,4,True,90
h-tk-20192020-17-6,20,het amendement,Ik heb een voorstel gedaan; het amendement wordt zo ingediend.,2,True,85
h-tk-20192020-17-6,21,een motie,"Ik heb daar eerder een motie over ingediend, die beoogde dat we dat in 2018 ook daadwerkelijk zouden gaan doen als het gaat om de sociale benadering dementie.",2,True,85
h-tk-20192020-17-6,22,een amendement,Vandaar ook dat ik vandaag een amendement indien om dit fantastische initiatief door te laten gaan.,2,True,85
h-tk-20192020-17-6,23,de moties over medicinale cannabis,Ik zou ook graag willen weten hoe het zit met de uitwerking van de moties over medicinale cannabis.,5,True,80
h-tk-20192020-17-6,24,de motie,"De minister zou dat onderzoeken met het Zorginstituut, maar ik vond de uitvoering van de motie nogal teleurstellend.",2,True,85
h-tk-20192020-17-6,25,het advies van het Zorginstituut,"Ik wil eigenlijk aan de minister vragen om het advies van het Zorginstituut op te volgen door in samenspraak met Ergotherapie Nederland te kijken welke activiteiten verricht moeten worden, zodat het Zorginstituut wel advies kan geven over een eventuele ruimere of andere vormgeving van de verzekerde prestatie ergotherapie.",5,True,90
h-tk-20192020-17-6,26,het VN-verdrag inzake de rechten van personen met een handicap,Het is inmiddels alweer drie jaar geleden dat het VN-verdrag inzake de rechten van personen met een handicap in Nederland in werking is getreden.,10,True,90
h-tk-20192020-17-6,27,een representatief onderzoek,Nu heeft Dokters van de Wereld een maand geleden een representatief onderzoek gedaan.,3,True,85
h-tk-20192020-17-6,28,dat onderzoek,Fijn als ik inderdaad dat onderzoek kan lezen.,2,True,85
h-tk-20192020-17-6,29,een motie,"Collega Raemakers en ik hebben ook nog niet zo lang geleden een motie ingediend over een onderzoek, specifiek gericht op die kwetsbare vrouwen, of de toegankelijkheid van de anticonceptie voor hen voldoende is.",2,True,85
h-tk-20192020-17-6,30,het onderzoek,Dokters van de Wereld heeft het onderzoek al uitgevoerd.,2,True,85
h-tk-20192020-17-6,31,die motie,"Ik hoop dat mevrouw Ploumen geduld heeft, we hebben net die motie ingediend, om ook te kijken wat het resultaat daarvan is.",2,True,85
h-tk-20192020-17-6,32,twee amendementen,U heeft twee amendementen aangekondigd.,2,True,85
h-tk-20192020-17-6,33,een amendement,"Wij hebben een amendement ingediend speciaal gericht op die social trials, omdat dat concreet is.",2,True,85
h-tk-20192020-17-6,34,de hoofdlijnenakkoorden,Als eerste stap vormden de hoofdlijnenakkoorden hiervoor een goed begin.,2,True,90
h-tk-20192020-17-6,35,de cijfers bij deze begroting,"Deze gelden zijn bedoeld om het verplaatsen, voorkomen en vervangen van ziekenhuiszorg te financieren, maar ze worden nog amper uitgegeven, zo blijkt uit de cijfers bij deze begroting.",5,True,90
h-tk-20192020-17-6,36,een amendement,Wij hebben samen voor dit programma een amendement ingediend.,2,True,85
h-tk-20192020-17-6,37,een motie,"Eerder dit jaar diende ik daarover al een motie in, maar de financiële borging op lange termijn is nog steeds niet geregeld.",2,True,85
h-tk-20192020-17-6,38,het onderzoek van het Zorginstituut naar de Flash glucosesensor,Vol spanning wachten zij op dit moment het onderzoek van het Zorginstituut naar de Flash glucosesensor af.,9,True,90
h-tk-20192020-17-6,39,een brief,"Omdat het echter inderdaad tot vertraging had geleid, zoals de minister in een brief schreef, heeft hij daar toch van afgezien.",2,True,80
h-tk-20192020-17-6,40,de conceptleidraad over genitale verminking,"Daarom stelt D66 samen met mevrouw Ploumen van de Partij van de Arbeid voor om, nu de conceptleidraad over genitale verminking binnenkort aan het Zorginstituut zal worden voorgelegd, alvast het geld voor de klinische trial vrij te maken.",5,True,85
h-tk-20192020-17-6,41,dat amendement,Wij hebben dat amendement ingediend opdat ook deze groep vrouwen snel verzekerd zal zijn van de beste zorg.,2,True,85
h-tk-20192020-17-6,42,een heel mooi stuk in de NRC over mobiele poli's,Er staat vandaag een heel mooi stuk in de NRC over mobiele poli's.,11,True,85
h-tk-20192020-17-6,43,dit mooie initiatief dat in de NRC staat,Dit mooie initiatief dat in de NRC staat — ik ga dat zo meteen nog even lezen — zou daar een heel goed voorbeeld van kunnen zijn.,8,True,85
h-tk-20192020-17-6,44,een onderzoek van de NZa,"Er loopt een onderzoek van de NZa, dat hopelijk pas consequenties krijgt in 2021.",5,True,90
h-tk-20192020-17-6,45,dat onderzoek wat de NZa nu doet,"Maar ik ben politicus, ik doe niet dat onderzoek wat de NZa nu doet.",7,True,85
h-tk-20192020-17-6,46,een amendement,"Het gaat om 100 miljoen — ik heb daarover een amendement ingediend — die heel snel worden terugverdiend als we er inderdaad in zouden slagen om bijvoorbeeld dure kankermedicijnen in een lagere dosering en korter toe te dienen, terwijl de effectiviteit hetzelfde of beter is en met minder bijwerkingen, en dus ook goedkoper.",2,True,85
h-tk-20192020-17-6,47,een initiatiefnota,Later dit jaar komen we met een initiatiefnota hierover.,2,False,20
h-tk-20192020-17-6,48,de Wet geneesmiddelenprijzen,"pak de farmaceutische industrie die miljarden winst maakt, aan door de Wet geneesmiddelenprijzen verder aan te scherpen.",3,True,90
h-tk-20192020-17-6,49,onderzoek in de Verenigde Staten,"De e-sigaret is gevaarlijk, zo blijkt uit onderzoek in de Verenigde Staten.",5,True,80
h-tk-20192020-17-6,50,het Preventieakkoord,Een prestatie van formaat is het Preventieakkoord van deze staatssecretaris.,2,True,90
h-tk-20192020-17-6,51,een onderzoek naar de tarieven,"Er is een onderzoek naar de tarieven, maar pas in 2021 kunnen we daar hopelijk de vruchten van plukken.",5,True,85
h-tk-20192020-17-6,52,het wetsvoorstel om zorgcowboys aan te pakken,"En vóór deze begroting zouden we het in de krant al heel erg vaak aangekondigde wetsvoorstel om zorgcowboys aan te pakken, dat nota bene nog afkomstig is van het vorige kabinet, bespreken.",7,True,85
h-tk-20192020-17-6,53,de Koning in de troonrede,We hadden de toezegging dat er een aanzet voor een visie zou zijn vóór de begrotingsbehandeling.,5,True,90
h-tk-20192020-17-6,54,de Wet toetreding zorgaanbieders,"Ten slotte, pak zorgcowboys in bijvoorbeeld de Wmo inclusief beschermd en begeleid wonen aan, het liefst in de nieuwe Wet toetreding zorgaanbieders en anders in ieder geval met een concreet en herkenbaar plan van aanpak.",4,True,90
h-tk-20192020-17-6,55,een amendement,"Om mensen met chronische Lyme betere zorg te geven, heb ik samen met D66 een amendement ingediend om het expertisecentrum dat drie jaar geleden is opgericht, meer armslag te geven.",2,True,85
h-tk-20192020-17-6,56,het amendement voor het Lyme-expertisecentrum,"Laat ik vooropstellen dat ik veel sympathie heb voor het amendement voor het Lyme-expertisecentrum, maar ik kijk nog even verder.",5,True,85
h-tk-20192020-17-6,57,een motie,Wij hebben hier recentelijk op initiatief van de heer Raemakers een motie aangenomen over het chronisch vermoeidheidssyndroom: hoe dit beter geïntegreerd kan worden.,2,True,85
h-tk-20192020-17-6,58,dit amendement,Ik hoop dan ook op de positief oordeel van de minister op dit amendement.,2,True,85
h-tk-20192020-17-6,59,een amendement,Ik heb nu samen met D66 een amendement ingediend om de zorg voor chronische Lymepatiënten te verbeteren.,2,True,85
h-tk-20192020-17-6,60,de Lymemonitor,Wij hebben allemaal de mensen gesproken die de Lymemonitor aan Kamerleden hebben overhandigd.,2,True,90
h-tk-20192020-17-6,61,een amendement,"Daarom overweeg ik een amendement in te dienen om bij te dragen aan de kosten die de verschillende opleidingsrichtingen moeten maken, kosten die nu vaak door de ziekenhuizen worden gedragen, en om bij te dragen in de kosten voor het opleidingsinstituut.",2,True,70
h-tk-20192020-17-6,62,de green deal Duurzame zorg,Ze hebben namelijk de green deal Duurzame zorg afgesloten.,5,True,90
h-tk-20192020-17-6,63,een motie,Mijn collega Van der Graaf heeft daar bij de begroting van Koninkrijksrelaties ook een motie over ingediend.,2,True,85
h-tk-20192020-17-6,64,een veelomvattende studie,Eerder dit jaar verscheen een veelomvattende studie waaruit blijkt dat 4 miljoen kinderen wereldwijd en minstens 8.000 kinderen in Nederland astma hebben als gevolg van die hoge concentraties stikstofdioxide in de lucht.,3,True,85
h-tk-20192020-17-6,65,Nieuw onderzoek van Q-support,Nieuw onderzoek van Q-support toont nota bene aan dat 94% van de Q-koortspatiënten tien jaar na de epidemie nog steeds kampt met gezondheidsklachten.,4,True,90
h-tk-20192020-17-6,66,Het rapport,"Het rapport concludeert dat er een gebrek aan kennis en goede behandeling is en dat een expertisecentrum nodig is, waar zorgprofessionals kunnen samenwerken.",2,True,85
h-tk-20192020-17-6,67,de tweede voortgangsrapportage Thuis in het verpleeghuis,"In de tweede voortgangsrapportage Thuis in het verpleeghuis lezen we nog niks terug over het wegnemen van drempels om huisdieren mee te kunnen nemen, al heeft de minister van VWS vorig jaar wél beloofd dit mee te nemen in gesprekken met die instellingen.",7,True,90
h-tk-20192020-17-6,68,de jaarlijkse financiële benchmark van ziekenhuizen,Vooral nu we op basis van de jaarlijkse financiële benchmark van ziekenhuizen weten dat er nog zeker elf ziekenhuizen in financieel gevaar zijn.,6,True,90
h-tk-20192020-17-6,69,een initiatiefnota,Zij zal samen met enkele andere fracties met een initiatiefnota op dit punt komen.,2,False,20
h-tk-20192020-17-6,70,onderzoek van Follow the Money,"Uit onderzoek van Follow the Money blijkt dat sommige zorgbedrijven sinds 2015 miljoenenwinsten maken, zoals onlangs het Utrechtse zorgbedrijf dat voor miljoenen fraudeerde met pgb's.",5,True,90
h-tk-20192020-17-6,71,het beleidskader voorwaardelijke toelating geneesmiddelen,"Hoewel het beleidskader voorwaardelijke toelating geneesmiddelen hiertoe al wel een kleine aanzet geeft, vindt mijn fractie dat nog onvoldoende.",5,True,90
h-tk-20192020-17-6,72,nieuwe cijfers,Uit nieuwe cijfers blijkt dat verkeersongelukken door lachgas steeds vaker voorkomen.,2,True,80
h-tk-20192020-17-6,73,"een berekening, gemaakt door Milieudefensie","In een berekening, gemaakt door Milieudefensie, komt naar voren dat een ballon lachgas net zo schadelijk is voor het milieu als een liter benzine of diesel.",6,True,90
h-tk-20192020-17-6,74,een risicobeoordeling door het Coördinatiepunt Assessment en Monitoring nieuwe drugs,We wachten op een risicobeoordeling door het Coördinatiepunt Assessment en Monitoring nieuwe drugs.,10,True,90
h-tk-20192020-17-6,75,onze motie,Vorig jaar is onze motie aangenomen om lactatiekundige zorg beter in te bedden in de jeugdgezondheidszorg.,2,True,85
h-tk-20192020-17-6,76,die moties,Ik heb daar vorig jaar zelf ook moties over ingediend.,2,True,80
h-tk-20192020-17-6,77,deze motie,Mij bereiken in ieder geval geen signalen dat het nu onvoldoende geregeld zou zijn.,2,True,85
h-tk-20192020-17-6,78,een motie,Samen met D66 overweeg ik een motie op dit punt.,2,True,70
h-tk-20192020-17-6,79,een website van de overheid,Op een website van de overheid staat uitgelegd hoe dit komt.,5,True,80
h-tk-20192020-17-6,80,een amendement,Ik heb een amendement in voorbereiding.,2,True,70
h-tk-20192020-17-6,81,mijn Kamerbreed en unaniem aangenomen motie,Dan mijn Kamerbreed en unaniem aangenomen motie om je huisdier gemakkelijker mee te kunnen nemen naar zorginstellingen.,6,True,90
h-tk-20192020-7-26,1,een richtlijn,Daar is een richtlijn voor.,2,True,80
h-tk-20192020-7-26,2,een boek is verschenen van Huib Modderkolk: Het is oorlog maar niemand die het ziet,Het tweede punt is dat er onlangs een boek is verschenen van Huib Modderkolk: Het is oorlog maar niemand die het ziet.,16,True,90
h-tk-20192020-7-26,3,de volgende twee moties,Daarom de volgende twee moties.,4,False,20
h-tk-20192020-7-26,4,Deze motie,Deze motie is voorgesteld door het lid Karabulut.,2,True,85
h-tk-20192020-7-26,5,nr. 189 (29924),Zij krijgt nr. 189 (29924).,6,True,95
h-tk-20192020-7-26,6,De tweede motie,Voorzitter. De tweede motie luidt als volgt.,3,False,20
h-tk-20192020-7-26,7,Deze motie,Deze motie is voorgesteld door het lid Karabulut.,2,True,85
h-tk-20192020-7-26,8,nr. 190 (29924),Zij krijgt nr. 190 (29924).,6,True,95
h-tk-20192020-7-26,9,de aanwijzing van de secretaris-generaal over extern optreden van militairen,Tijdens het AO heb ik de minister gevraagd om bekendmaking van de aanwijzing van de secretaris-generaal over extern optreden van militairen.,10,True,75
h-tk-20192020-7-26,10,de Wet op de inlichtingendiensten,overwegende dat sinds de instelling van het besluit van speciale operaties de Wet op de inlichtingendiensten tweemaal is gewijzigd en dat het besluit speciale operaties niet is aangepast;,5,True,90
h-tk-20192020-7-26,11,Wiv,"Geheime operaties betreffen het inzetten van personeel in het kader van de Wiv, de Wet op de inlichtingendiensten.",1,True,90
h-tk-20192020-7-26,12,de Wet op de inlichtingen- en veiligheidsdiensten,"Geheime operaties betreffen het inzetten van personeel in het kader van de Wiv, de Wet op de inlichtingendiensten.",7,True,90
h-tk-20192020-7-26,13,de regeling uit 2000,Daar is de regeling uit 2000 voor.,4,True,85
h-tk-20192020-7-26,14,een brief,Daar hebben we de Kamer ook een brief over gestuurd.,2,True,75
h-tk-20192020-7-26,15,27 maart 2018,Op 27 maart 2018 hebben we dat gedaan.,3,True,90
h-tk-20192020-7-26,16,de moties,Dan de moties.,2,True,80
h-tk-20192020-7-26,17,moties op stukken nrs. 189 en 190,Ik moet de moties op stukken nrs. 189 en 190 allebei ontraden.,8,True,95
h-tk-20192020-7-26,18,deze moties,"Ik hoop dat mijn collega-Kamerleden massaal voor deze moties gaan stemmen, want van de minister moeten we het duidelijk niet hebben.",2,True,85
h-tk-20192020-7-26,19,de aanwijzing van de secretaris-generaal voor het optreden van militairen,Ik had nog een vraag over het openbaar maken van de aanwijzing van de secretaris-generaal voor het optreden van militairen.,10,True,75
h-tk-20192020-6-8,1,het dertigledendebat over het ondermaats presteren van 48 thuiszorgorganisaties,Aan de orde is het dertigledendebat over het ondermaats presteren van 48 thuiszorgorganisaties.,9,False,40
h-tk-20192020-6-8,2,het dertigledendebat over het ondermaats presteren van 48 thuiszorgorganisaties,Aan de orde is het dertigledendebat over het ondermaats presteren van 48 thuiszorgorganisaties.,9,False,40
h-tk-20192020-6-8,3,de 50 meest recente inspectierapporten over de thuiszorg,Zo ongeveer een jaar geleden kregen we het bericht dat de Consumentenbond de 50 meest recente inspectierapporten over de thuiszorg had opgevraagd bij de inspectie en die met elkaar had vergeleken.,8,False,40
h-tk-20192020-6-8,4,die 7.385 andere inspectierapporten,Liet hij meteen een aantal ambtenaren die 7.385 andere inspectierapporten onderzoeken?,4,False,40
h-tk-20192020-6-8,5,de 7.000 meldingen die het Landelijk Meldpunt Zorg binnenkreeg,Wat deed hij met de 7.000 meldingen die het Landelijk Meldpunt Zorg binnenkreeg?,9,False,30
h-tk-20192020-6-8,6,een meldpunt,"De Consumentenbond richtte ook een meldpunt op, waar ook nog eens 150 meldingen binnenkwamen, waarvan tientallen zeer schrijnend.",2,False,10
h-tk-20192020-6-8,7,de uitzending van Pointer,"Ik heb gisteren de uitzending van Pointer zitten kijken, net als heel veel andere mensen, denk ik.",4,False,10
h-tk-20192020-6-8,8,een meldplicht voor nieuwe zorgaanbieders,De minister komt binnenkort met een meldplicht voor nieuwe zorgaanbieders.,5,False,40
h-tk-20192020-6-8,9,die lijsten,We hebben die lijsten eens even naast elkaar gelegd.,2,False,20
h-tk-20192020-6-8,10,die lijst van zakkenvullers in de zorg,Het is niet toevallig dat op die lijst van zakkenvullers in de zorg deels dezelfde namen voorkomen als op die lijst die we vandaag bespreken.,7,False,30
h-tk-20192020-6-8,11,die lijst die we vandaag bespreken,Het is niet toevallig dat op die lijst van zakkenvullers in de zorg deels dezelfde namen voorkomen als op die lijst die we vandaag bespreken.,6,False,30
h-tk-20192020-6-8,12,de Wet toetreding zorgaanbieders,Met de Wet toetreding zorgaanbieders wordt een meldplicht geïntroduceerd voor alle nieuwe zorgaanbieders.,4,True,95
h-tk-20192020-6-8,13,die nota van wijziging,"Schiet daarom op met die nota van wijziging, zou ik zeggen.",4,True,85
h-tk-20192020-6-8,14,het rapport van de inspectie van augustus 2018,In het rapport van de inspectie van augustus 2018 komen verschillende zaken aan de orde.,8,True,95
h-tk-20192020-6-8,15,de Wet toetreding zorgaanbieders,Ik wacht met smart op de Wet toetreding zorgaanbieders en verwacht hier veel van.,4,True,95
h-tk-20192020-6-8,16,die wet,Wij krijgen straks die wet die alles moet gaan regelen om de nieuwe toetreders strenger te beoordelen voordat zij kunnen beginnen.,2,True,85
h-tk-20192020-6-8,17,die nieuwe Wtza,Vindt de VVD het niet veel verstandiger om ook de gemeenten onder het toezicht van de inspectie te brengen en de gemeentelijk zorg in die nieuwe Wtza onder te brengen?,3,True,90
h-tk-20192020-6-8,18,deze nieuwe wet,Ik denk dat dit een prachtig onderdeel is van het debat dat we dan gaan voeren over deze nieuwe wet.,3,True,85
h-tk-20192020-6-8,19,een ander debat,"Ik noem dat ook omdat een ander debat dat voor vanavond stond gepland, ging over aanbieders uit Bulgarije die in ons land aan de slag gaan.",3,False,10
h-tk-20192020-6-8,20,een nieuwe wet,"We kunnen nu wel al onze hoop gaan vestigen op een nieuwe wet, waarbij nieuwe aantreders zich op voorhand moeten melden.",3,True,75
h-tk-20192020-6-8,21,Dat rapport,Dat rapport hebben we vorig jaar in augustus ook kunnen ontvangen.,2,True,85
h-tk-20192020-6-8,22,die 48 instellingen,De eerste gaat over die 48 instellingen.,3,False,10
h-tk-20192020-6-8,23,de brief die wij deze middag van de minister hebben ontvangen,"We zijn nu een jaar verder en uit de brief die wij deze middag van de minister hebben ontvangen, blijkt dat nog steeds tien organisaties onder toezicht staan.",11,True,90
h-tk-20192020-6-8,24,zijn brief van 25 september 2018,De minister nuanceert in zijn brief van 25 september 2018 het beeld dat de Consumentenbond schetst.,6,True,95
h-tk-20192020-6-8,25,de brief van 25 september 2018,"In de brief van 25 september 2018 geeft de minister aan dat de IGJ voornemens is om bij elke nieuwe zorgaanbieder binnen vier weken tot een halfjaar een bezoek af te leggen, nadat de nieuwe zorginstelling met het leveren van zorg is gestart.",6,True,95
